,family.hmm,hmm.length,query.id,query.length,e.val,hmm.start,hmm.end,query.start,query.end,coverage,Species
706,GH3,216,AT5G04885.3.1,665,1.3e-74,3,216,107,342,0.986111111111111,Arabidopsis_thaliana
707,GH3,216,AT5G09730.1.1,773,5.4e-71,3,215,82,331,0.981481481481482,Arabidopsis_thaliana
708,GH3,216,AT5G10560.1.1,792,3.9e-71,2,215,74,342,0.986111111111111,Arabidopsis_thaliana
709,GH3,216,AT5G20940.1.1,626,1.4e-73,3,215,109,342,0.981481481481482,Arabidopsis_thaliana
710,GH3,216,AT5G20950.1.1,624,2.8e-77,4,216,104,337,0.981481481481482,Arabidopsis_thaliana
711,GH3,216,AT5G20950.2.1,624,2.8e-77,4,216,104,337,0.981481481481482,Arabidopsis_thaliana
712,GH3,216,AT5G20950.3.1,702,3.6e-77,4,216,182,415,0.981481481481482,Arabidopsis_thaliana
713,GH3,216,AT5G49360.1.1,774,5e-70,2,215,81,329,0.986111111111111,Arabidopsis_thaliana
714,GH3,216,AT5G64570.1.1,784,3e-72,3,215,92,341,0.981481481481482,Arabidopsis_thaliana
715,GH3,216,AT5G64570.2.1,626,4e-55,61,215,8,183,0.712962962962963,Arabidopsis_thaliana
716,GH3,216,AT5G64570.3.1,610,1.8e-72,3,215,92,341,0.981481481481482,Arabidopsis_thaliana
717,GH3,216,EAL60954,821,8.4e-64,5,216,165,397,0.976851851851852,Dictyostelium_discoideum
718,GH3,216,EGZ07400,751,7.4e-69,3,215,67,317,0.981481481481482,Phytophthora_sojae
719,GH3,216,EGZ08201,315,7.9e-42,5,152,105,254,0.680555555555556,Phytophthora_sojae
720,GH3,216,EGZ11266,748,1.5e-45,24,205,115,293,0.837962962962963,Phytophthora_sojae
721,GH3,216,EGZ11267,780,6.5e-63,5,205,115,325,0.925925925925926,Phytophthora_sojae
722,GH3,216,EGZ11268,771,6.3e-63,5,205,106,316,0.925925925925926,Phytophthora_sojae
723,GH3,216,EGZ11288,488,3e-58,5,201,67,269,0.907407407407407,Phytophthora_sojae
724,GH3,216,EGZ15182,714,3.2e-42,4,216,70,276,0.981481481481482,Phytophthora_sojae
725,GH3,216,EGZ22630,750,3.4e-55,4,192,115,305,0.87037037037037,Phytophthora_sojae
726,GH3,216,EGZ23266,782,3.4e-56,8,201,119,322,0.893518518518518,Phytophthora_sojae
727,GH3,216,EGZ24680,769,1.1e-60,4,214,73,322,0.972222222222222,Phytophthora_sojae
728,GH3,216,EGZ24681,805,1.2e-60,4,214,74,323,0.972222222222222,Phytophthora_sojae
729,GH3,216,EGZ24687,805,2.2e-60,4,214,73,320,0.972222222222222,Phytophthora_sojae
730,GH3,216,EGZ24770,736,4.7e-55,5,208,83,294,0.939814814814815,Phytophthora_sojae
731,GH3,216,EGZ24944,714,2.8e-38,4,215,112,321,0.976851851851852,Phytophthora_sojae
732,GH3,216,EGZ27649,775,2.5e-56,10,216,120,337,0.953703703703704,Phytophthora_sojae
733,GH3,216,EGZ27931,760,1.4e-62,6,209,111,323,0.939814814814815,Phytophthora_sojae
734,GH3,216,EGZ27932,696,3.5e-51,5,204,80,272,0.921296296296296,Phytophthora_sojae
735,GH3,216,EGZ27933,764,3.2e-63,5,207,67,271,0.935185185185185,Phytophthora_sojae
736,GH3,216,EGZ27934,1152,1.6e-59,5,204,515,724,0.921296296296296,Phytophthora_sojae
737,GH3,216,EGZ28013,1024,3.1e-56,4,215,360,582,0.976851851851852,Phytophthora_sojae
738,GH3,216,EGZ28014,680,6.2e-63,5,215,130,351,0.972222222222222,Phytophthora_sojae
739,GH3,216,EGZ28260,756,1.1e-61,5,203,63,271,0.916666666666667,Phytophthora_sojae
740,GH3,216,EGZ28322,701,7.6e-45,72,214,112,275,0.657407407407407,Phytophthora_sojae
741,GH3,216,EGZ29627,583,7.2e-55,9,201,71,273,0.888888888888889,Phytophthora_sojae
742,GH3,216,EOD03913,749,2e-62,3,215,62,306,0.981481481481482,Emiliania_huxleyi
743,GH3,216,EOD04484,828,1.2e-47,4,216,51,290,0.981481481481482,Emiliania_huxleyi
744,GH3,216,EOD10936,646,5.1e-49,5,183,115,310,0.824074074074074,Emiliania_huxleyi
745,GH3,216,EOD11024,739,2.6e-28,6,119,79,224,0.523148148148148,Emiliania_huxleyi
746,GH3,216,EOD11130,906,1.3e-61,8,207,91,308,0.921296296296296,Emiliania_huxleyi
747,GH3,216,EOD12685,570,2.5e-44,4,199,57,259,0.902777777777778,Emiliania_huxleyi
748,GH3,216,EOD14693,1133,8.3e-39,59,197,149,320,0.638888888888889,Emiliania_huxleyi
749,GH3,216,EOD14702,876,4.6e-31,19,158,147,324,0.643518518518518,Emiliania_huxleyi
750,GH3,216,EOD14788,831,1.2e-63,4,215,121,331,0.976851851851852,Emiliania_huxleyi
751,GH3,216,EOD15385,796,2e-30,6,137,79,247,0.606481481481482,Emiliania_huxleyi
752,GH3,216,EOD17269,744,1.9e-54,4,213,69,323,0.967592592592593,Emiliania_huxleyi
753,GH3,216,EOD18267,792,2.1e-54,4,213,67,321,0.967592592592593,Emiliania_huxleyi
754,GH3,216,EOD20642,624,6.2e-53,5,198,115,325,0.893518518518518,Emiliania_huxleyi
755,GH3,216,EOD22886,638,6.1e-75,2,215,72,289,0.986111111111111,Emiliania_huxleyi
756,GH3,216,EOD23136,1059,6.1e-62,7,207,90,308,0.925925925925926,Emiliania_huxleyi
757,GH3,216,EOD23358,527,9.7e-19,24,90,137,203,0.305555555555556,Emiliania_huxleyi
758,GH3,216,EOD23358,527,1.1e-12,136,215,214,314,0.365740740740741,Emiliania_huxleyi
759,GH3,216,EOD24095,144,1.1e-44,24,161,6,144,0.634259259259259,Emiliania_huxleyi
760,GH3,216,EOD26816,618,3.1e-68,3,216,50,269,0.986111111111111,Emiliania_huxleyi
761,GH3,216,EOD27190,144,1.1e-44,24,161,6,144,0.634259259259259,Emiliania_huxleyi
762,GH3,216,EOD27337,953,5.1e-62,7,207,90,308,0.925925925925926,Emiliania_huxleyi
763,GH3,216,EOD29796,652,1.9e-44,4,201,57,267,0.912037037037037,Emiliania_huxleyi
764,GH3,216,EOD31755,830,1.8e-18,24,90,137,203,0.305555555555556,Emiliania_huxleyi
765,GH3,216,EOD31755,830,2.2e-12,136,215,214,314,0.365740740740741,Emiliania_huxleyi
766,GH3,216,EOD38523,496,1.9e-68,3,216,50,269,0.986111111111111,Emiliania_huxleyi
767,GH3,216,ETI29830,439,8.4e-59,5,216,116,338,0.976851851851852,Phytophthora_parasitica
768,GH3,216,ETI32678,803,4.4e-58,5,216,116,338,0.976851851851852,Phytophthora_parasitica
769,GH3,216,ETI32679,803,4.4e-58,5,216,116,338,0.976851851851852,Phytophthora_parasitica
770,GH3,216,ETI32680,788,4.2e-58,5,216,116,338,0.976851851851852,Phytophthora_parasitica
771,GH3,216,ETI32681,788,4.2e-58,5,216,116,338,0.976851851851852,Phytophthora_parasitica
772,GH3,216,ETI32682,788,4.2e-58,5,216,116,338,0.976851851851852,Phytophthora_parasitica
773,GH3,216,ETI32688,788,4.2e-58,5,216,116,338,0.976851851851852,Phytophthora_parasitica
774,GH3,216,ETI32779,759,1.8e-60,4,214,72,321,0.972222222222222,Phytophthora_parasitica
775,GH3,216,ETI37132,854,1.7e-59,5,203,189,397,0.916666666666667,Phytophthora_parasitica
776,GH3,216,ETI37133,776,3.3e-62,5,215,111,332,0.972222222222222,Phytophthora_parasitica
777,GH3,216,ETI39150,778,2.9e-54,4,201,112,315,0.912037037037037,Phytophthora_parasitica
778,GH3,216,ETI39159,706,3.8e-56,6,216,42,263,0.972222222222222,Phytophthora_parasitica
779,GH3,216,ETI39160,556,4.1e-61,5,215,97,318,0.972222222222222,Phytophthora_parasitica
780,GH3,216,ETI39169,547,2.7e-55,4,201,115,322,0.912037037037037,Phytophthora_parasitica
781,GH3,216,ETI40118,786,3.7e-60,5,203,115,323,0.916666666666667,Phytophthora_parasitica
782,GH3,216,ETI40120,811,2.5e-62,5,201,110,316,0.907407407407407,Phytophthora_parasitica
783,GH3,216,ETI40121,790,1.1e-64,5,207,125,337,0.935185185185185,Phytophthora_parasitica
784,GH3,216,ETI40239,774,2.9e-61,5,215,112,333,0.972222222222222,Phytophthora_parasitica
785,GH3,216,ETI40348,828,4.8e-59,4,214,89,336,0.972222222222222,Phytophthora_parasitica
786,GH3,216,ETI40358,814,7.1e-59,4,214,72,321,0.972222222222222,Phytophthora_parasitica
787,GH3,216,ETI40564,851,2.2e-60,5,205,147,357,0.925925925925926,Phytophthora_parasitica
788,GH3,216,ETI41971,772,5.7e-69,3,215,64,314,0.981481481481482,Phytophthora_parasitica
789,GH3,216,ETI42746,785,6e-58,5,203,113,321,0.916666666666667,Phytophthora_parasitica
790,GH3,216,ETI43163,689,1.3e-58,4,215,112,334,0.976851851851852,Phytophthora_parasitica
791,GH3,216,ETI43941,770,1e-58,8,216,117,336,0.962962962962963,Phytophthora_parasitica
792,GH3,216,ETI51118,760,1.1e-60,5,216,111,333,0.976851851851852,Phytophthora_parasitica
793,GH3,216,ETI53301,780,1.4e-56,4,203,114,323,0.921296296296296,Phytophthora_parasitica
794,GH3,216,ETI53648,742,3.8e-58,5,206,112,315,0.930555555555556,Phytophthora_parasitica
795,GH3,216,ETI57178,947,2.8e-42,3,216,140,347,0.986111111111111,Phytophthora_parasitica
796,GH3,216,ETI57212,947,7.6e-42,3,216,140,347,0.986111111111111,Phytophthora_parasitica
797,GH3,216,HpaP800080,802,8.9e-67,5,216,118,340,0.976851851851852,Hyaloperonospora_arabidopsis
798,GH3,216,HpaP800098,809,8.3e-66,5,216,117,339,0.976851851851852,Hyaloperonospora_arabidopsis
799,GH3,216,HpaP808621,804,2.9e-59,8,215,114,332,0.958333333333333,Hyaloperonospora_arabidopsis
800,GH3,216,HpaP811912,738,8.9e-61,9,216,82,300,0.958333333333333,Hyaloperonospora_arabidopsis
801,GH3,216,HpaP812935,612,9.7e-37,82,213,2,152,0.606481481481482,Hyaloperonospora_arabidopsis
802,GH3,216,KUF66781,781,5.6e-55,4,201,115,322,0.912037037037037,Phytophthora_nicotianae
803,GH3,216,KUF66783,781,4.6e-56,6,216,117,338,0.972222222222222,Phytophthora_nicotianae
804,GH3,216,KUF66803,442,3.3e-61,5,215,97,318,0.972222222222222,Phytophthora_nicotianae
805,GH3,216,KUF66939,778,1.6e-54,4,201,112,315,0.912037037037037,Phytophthora_nicotianae
806,GH3,216,KUF70752,732,1.1e-60,5,216,67,289,0.976851851851852,Phytophthora_nicotianae
807,GH3,216,KUF74971,759,1.8e-60,4,214,72,321,0.972222222222222,Phytophthora_nicotianae
808,GH3,216,KUF76903,813,1.9e-58,4,214,74,321,0.972222222222222,Phytophthora_nicotianae
809,GH3,216,KUF77436,778,1.4e-59,5,203,113,321,0.916666666666667,Phytophthora_nicotianae
810,GH3,216,KUF77437,776,4.3e-61,5,215,111,332,0.972222222222222,Phytophthora_nicotianae
811,GH3,216,KUF77928,762,4.4e-44,14,201,116,303,0.865740740740741,Phytophthora_nicotianae
812,GH3,216,KUF78028,785,6e-58,5,203,113,321,0.916666666666667,Phytophthora_nicotianae
813,GH3,216,KUF78764,743,1e-58,5,214,2,250,0.967592592592593,Phytophthora_nicotianae
814,GH3,216,KUF79451,786,3.7e-60,5,203,115,323,0.916666666666667,Phytophthora_nicotianae
815,GH3,216,KUF79466,790,1.1e-64,5,207,125,337,0.935185185185185,Phytophthora_nicotianae
816,GH3,216,KUF79467,811,2.5e-62,5,201,110,316,0.907407407407407,Phytophthora_nicotianae
817,GH3,216,KUF80349,851,2.2e-60,5,205,147,357,0.925925925925926,Phytophthora_nicotianae
818,GH3,216,KUF80675,772,5.7e-69,3,215,64,314,0.981481481481482,Phytophthora_nicotianae
819,GH3,216,KUF81895,774,2.9e-61,5,215,112,333,0.972222222222222,Phytophthora_nicotianae
820,GH3,216,KUF83686,584,6.4e-30,94,216,1,134,0.564814814814815,Phytophthora_nicotianae
821,GH3,216,KUF83804,788,3e-58,5,216,116,338,0.976851851851852,Phytophthora_nicotianae
822,GH3,216,KUF83805,788,3e-58,5,216,116,338,0.976851851851852,Phytophthora_nicotianae
823,GH3,216,KUF84262,776,9.6e-62,5,215,111,332,0.972222222222222,Phytophthora_nicotianae
824,GH3,216,KUF84510,778,1.4e-59,5,203,113,321,0.916666666666667,Phytophthora_nicotianae
825,GH3,216,KUF84575,602,4.5e-59,36,215,12,218,0.828703703703704,Phytophthora_nicotianae
826,GH3,216,KUF84737,790,1.1e-64,5,207,125,337,0.935185185185185,Phytophthora_nicotianae
827,GH3,216,KUF84738,811,2.5e-62,5,201,110,316,0.907407407407407,Phytophthora_nicotianae
828,GH3,216,KUF84741,786,3.7e-60,5,203,115,323,0.916666666666667,Phytophthora_nicotianae
829,GH3,216,KUF86149,775,1.6e-58,4,215,112,334,0.976851851851852,Phytophthora_nicotianae
830,GH3,216,KUF86671,807,1.5e-56,4,203,141,350,0.921296296296296,Phytophthora_nicotianae
831,GH3,216,KUF88156,876,6.6e-42,3,216,69,276,0.986111111111111,Phytophthora_nicotianae
832,GH3,216,KUF91102,774,4.6e-59,5,215,112,333,0.972222222222222,Phytophthora_nicotianae
833,GH3,216,KUF92843,770,1e-58,8,216,117,336,0.962962962962963,Phytophthora_nicotianae
834,GH3,216,KUF97200,774,2.3e-59,5,215,112,333,0.972222222222222,Phytophthora_nicotianae
835,GH3,216,PITG_02103T0,809,3.2e-59,4,214,74,321,0.972222222222222,Phytophthora_infestans
836,GH3,216,PITG_03135T0,732,4.6e-63,6,209,83,295,0.939814814814815,Phytophthora_infestans
837,GH3,216,PITG_03136T0,790,6.7e-64,5,205,125,335,0.925925925925926,Phytophthora_infestans
838,GH3,216,PITG_03140T0,753,4.7e-62,5,200,66,263,0.902777777777778,Phytophthora_infestans
839,GH3,216,PITG_03141T0,1148,5.5e-60,5,203,511,719,0.916666666666667,Phytophthora_infestans
840,GH3,216,PITG_03213T0,682,2.7e-51,5,178,143,318,0.800925925925926,Phytophthora_infestans
841,GH3,216,PITG_03411T0,760,8.3e-60,5,215,81,302,0.972222222222222,Phytophthora_infestans
842,GH3,216,PITG_05066T0,703,1.3e-36,8,187,70,235,0.828703703703704,Phytophthora_infestans
843,GH3,216,PITG_06562T0,146,6.8e-36,6,124,4,125,0.546296296296296,Phytophthora_infestans
844,GH3,216,PITG_08027T0,709,5e-69,4,215,31,279,0.976851851851852,Phytophthora_infestans
845,GH3,216,PITG_15478T0,236,2.6e-26,5,96,143,234,0.421296296296296,Phytophthora_infestans
846,GH3,216,PITG_15905T0,743,9.4e-55,4,188,112,298,0.851851851851852,Phytophthora_infestans
847,GH3,216,PITG_16404T0,349,6.3e-16,134,208,98,179,0.342592592592593,Phytophthora_infestans
848,GH3,216,PITG_16507T0,537,8.3e-21,4,171,61,228,0.773148148148148,Phytophthora_infestans
849,GH3,216,PITG_16558T0,732,1.6e-53,13,216,53,258,0.939814814814815,Phytophthora_infestans
850,GH3,216,PITG_17546T0,683,1e-62,5,215,58,279,0.972222222222222,Phytophthora_infestans
851,GH3,216,PITG_18069T0,792,2.1e-58,8,216,139,358,0.962962962962963,Phytophthora_infestans
852,GH3,216,PITG_19729T0,298,2.2e-39,20,150,61,219,0.601851851851852,Phytophthora_infestans
853,GH3,216,PITG_20676T0,809,3.2e-59,4,214,74,321,0.972222222222222,Phytophthora_infestans
854,GH3,216,PITG_22095T0,558,9.9e-63,5,206,58,269,0.930555555555556,Phytophthora_infestans
855,GH3,216,PYU1_T000791,789,1.6e-56,7,203,73,280,0.907407407407407,Pythium_ultimum_var_ultimum
856,GH3,216,PYU1_T000955,769,2.3e-60,5,215,115,336,0.972222222222222,Pythium_ultimum_var_ultimum
857,GH3,216,PYU1_T000957,479,9.7e-59,5,199,115,311,0.898148148148148,Pythium_ultimum_var_ultimum
858,GH3,216,PYU1_T001061,741,7.6e-59,8,201,85,286,0.893518518518518,Pythium_ultimum_var_ultimum
859,GH3,216,PYU1_T008966,775,1.3e-61,6,216,115,336,0.972222222222222,Pythium_ultimum_var_ultimum
860,GH3,216,PYU1_T012530,876,1.3e-70,3,215,99,358,0.981481481481482,Pythium_ultimum_var_ultimum
861,GH3,216,PYU1_T012880,804,2.3e-56,4,214,77,323,0.972222222222222,Pythium_ultimum_var_ultimum
862,GH3,216,Phatr3_J12313.p1,795,1.2e-51,3,215,114,363,0.981481481481482,Phaeodactylum_tricornutum
863,GH3,216,Phatr3_J26742.p1,953,1e-51,10,215,109,333,0.949074074074074,Phaeodactylum_tricornutum
864,GH3,216,Phatr3_J545.p1,874,1.8e-65,5,216,78,294,0.976851851851852,Phaeodactylum_tricornutum
865,GH3,216,Phyra71466,660,5.3e-57,12,202,2,202,0.87962962962963,Phytophthora_ramorum
866,GH3,216,Phyra73436,807,2.8e-61,3,214,71,319,0.976851851851852,Phytophthora_ramorum
867,GH3,216,Phyra73438,666,9.6e-49,48,213,1,199,0.763888888888889,Phytophthora_ramorum
868,GH3,216,Phyra73439,811,6.6e-60,4,213,73,319,0.967592592592593,Phytophthora_ramorum
869,GH3,216,Phyra73446,666,6.4e-50,48,213,1,199,0.763888888888889,Phytophthora_ramorum
870,GH3,216,Phyra74163,516,1.2e-27,4,104,115,215,0.462962962962963,Phytophthora_ramorum
871,GH3,216,Phyra76113,764,2.3e-60,5,201,63,269,0.907407407407407,Phytophthora_ramorum
872,GH3,216,Phyra77835,778,2e-58,9,216,122,340,0.958333333333333,Phytophthora_ramorum
873,GH3,216,Phyra78229,791,2e-63,6,207,106,316,0.930555555555556,Phytophthora_ramorum
874,GH3,216,Phyra78230,784,1.6e-64,5,204,119,328,0.921296296296296,Phytophthora_ramorum
875,GH3,216,Phyra78231,813,2.2e-62,5,201,114,320,0.907407407407407,Phytophthora_ramorum
876,GH3,216,Phyra78232,787,4.7e-60,5,204,115,324,0.921296296296296,Phytophthora_ramorum
877,GH3,216,Phyra78295,775,1.6e-58,4,215,112,334,0.976851851851852,Phytophthora_ramorum
878,GH3,216,Phyra78296,787,4.7e-59,5,216,116,338,0.976851851851852,Phytophthora_ramorum
879,GH3,216,Phyra78297,787,4.7e-59,5,216,116,338,0.976851851851852,Phytophthora_ramorum
880,GH3,216,Phyra79076,788,2.3e-58,5,216,116,338,0.976851851851852,Phytophthora_ramorum
881,GH3,216,Phyra79077,788,2.3e-58,5,216,116,338,0.976851851851852,Phytophthora_ramorum
882,GH3,216,Phyra81321,790,3.4e-68,5,215,82,330,0.972222222222222,Phytophthora_ramorum
883,GH3,216,Phyra83174,777,5.3e-61,5,215,113,334,0.972222222222222,Phytophthora_ramorum
884,GH3,216,Phyra84532,507,2.2e-61,5,215,113,334,0.972222222222222,Phytophthora_ramorum
885,GH3,216,Phyra86457,265,1.4e-38,4,195,70,261,0.884259259259259,Phytophthora_ramorum
886,GH3,216,Phyra86458,414,2.6e-13,4,76,70,142,0.333333333333333,Phytophthora_ramorum
887,GH3,216,Phyra86891,759,1.7e-55,4,201,93,300,0.912037037037037,Phytophthora_ramorum
888,GH3,216,Phyra86917,473,1.7e-17,4,98,114,206,0.435185185185185,Phytophthora_ramorum
889,GH3,216,Phyra86918,357,6.5e-56,4,207,114,327,0.939814814814815,Phytophthora_ramorum
890,GH3,216,Phyra86922,787,4.7e-59,5,216,116,338,0.976851851851852,Phytophthora_ramorum
891,GH3,216,Phyra87383,403,9.1e-56,4,207,109,322,0.939814814814815,Phytophthora_ramorum
892,GH3,216,fgenesh_masked-piw_contig_154-abinit-gene-0.42-mRNA-1,778,4.1e-59,6,204,81,289,0.916666666666667,Pythium_iwayamai
893,GH3,216,fgenesh_masked-piw_contig_4-abinit-gene-0.96-mRNA-1,776,5.5e-59,9,205,124,322,0.907407407407407,Pythium_iwayamai
894,GH3,216,maker-pag1_scaffold_11-snap-gene-1.8-mRNA-1,778,1.4e-59,4,214,72,318,0.972222222222222,Pythium_aphanidermatum
895,GH3,216,maker-pag1_scaffold_1140-fgenesh-gene-0.0-mRNA-1,483,1.2e-65,5,215,115,336,0.972222222222222,Pythium_aphanidermatum
896,GH3,216,maker-pag1_scaffold_1140-snap-gene-0.3-mRNA-1,776,2.9e-64,5,215,115,336,0.972222222222222,Pythium_aphanidermatum
897,GH3,216,maker-pag1_scaffold_137-snap-gene-0.20-mRNA-1,656,1.8e-62,6,201,4,205,0.902777777777778,Pythium_aphanidermatum
898,GH3,216,maker-pag1_scaffold_243-fgenesh-gene-0.0-mRNA-1,787,5.9e-63,5,206,112,323,0.930555555555556,Pythium_aphanidermatum
899,GH3,216,maker-pag1_scaffold_274-snap-gene-0.20-mRNA-1,666,5.1e-69,3,215,77,317,0.981481481481482,Pythium_aphanidermatum
900,GH3,216,maker-pag1_scaffold_536-snap-gene-0.10-mRNA-1,760,7.6e-57,7,205,72,280,0.916666666666667,Pythium_aphanidermatum
901,GH3,216,maker-par_contig_1626-snap-gene-0.3-mRNA-1,831,1e-57,6,206,148,357,0.925925925925926,Pythium_arrhenomanes
902,GH3,216,maker-par_contig_177-fgenesh-gene-0.0-mRNA-1,652,1e-59,35,215,107,319,0.833333333333333,Pythium_arrhenomanes
903,GH3,216,maker-par_contig_1796-snap-gene-0.3-mRNA-1,556,2.2e-36,65,207,115,259,0.657407407407407,Pythium_arrhenomanes
904,GH3,216,maker-par_contig_1796-snap-gene-0.4-mRNA-1,481,3.7e-59,5,215,66,287,0.972222222222222,Pythium_arrhenomanes
905,GH3,216,maker-par_contig_2116-snap-gene-0.1-mRNA-1,703,2.4e-55,5,203,45,252,0.916666666666667,Pythium_arrhenomanes
906,GH3,216,maker-par_contig_2639-snap-gene-0.2-mRNA-1,609,9.9e-61,5,204,126,327,0.921296296296296,Pythium_arrhenomanes
907,GH3,216,maker-par_contig_63-snap-gene-0.7-mRNA-1,768,9.8e-58,4,214,72,318,0.972222222222222,Pythium_arrhenomanes
908,GH3,216,maker-pir_contig_12-fgenesh-gene-0.8-mRNA-1,812,1.3e-60,3,214,75,322,0.976851851851852,Pythium_irregulare
909,GH3,216,maker-pir_contig_141-fgenesh-gene-0.1-mRNA-1,802,4.1e-56,6,204,81,289,0.916666666666667,Pythium_irregulare
910,GH3,216,maker-pir_contig_1956-snap-gene-0.3-mRNA-1,335,6.7e-48,3,205,116,320,0.935185185185185,Pythium_irregulare
911,GH3,216,maker-pir_contig_2704-snap-gene-0.1-mRNA-1,285,4.1e-44,61,215,9,196,0.712962962962963,Pythium_irregulare
912,GH3,216,maker-pir_contig_306-snap-gene-0.12-mRNA-1,765,4.8e-61,5,215,117,338,0.972222222222222,Pythium_irregulare
913,GH3,216,maker-pir_contig_417-snap-gene-0.9-mRNA-1,799,3.4e-59,4,215,75,308,0.976851851851852,Pythium_irregulare
914,GH3,216,maker-pir_contig_5372-fgenesh-gene-0.0-mRNA-1,188,3.6e-57,6,188,4,188,0.842592592592593,Pythium_irregulare
915,GH3,216,maker-pir_contig_88-fgenesh-gene-0.3-mRNA-1,778,2.7e-60,8,206,121,321,0.916666666666667,Pythium_irregulare
916,GH3,216,maker-piw_contig_1195-fgenesh-gene-0.0-mRNA-1,414,4.7e-61,5,206,113,324,0.930555555555556,Pythium_iwayamai
917,GH3,216,maker-piw_contig_22-fgenesh-gene-0.13-mRNA-1,818,1.5e-69,3,215,82,334,0.981481481481482,Pythium_iwayamai
918,GH3,216,maker-piw_contig_2602-fgenesh-gene-0.2-mRNA-1,631,5.4e-36,82,214,2,152,0.611111111111111,Pythium_iwayamai
919,GH3,216,maker-piw_contig_3480-fgenesh-gene-0.0-mRNA-1,534,4.8e-17,112,208,1,99,0.444444444444444,Pythium_iwayamai
920,GH3,216,maker-pug3_contig_397-snap-gene-0.13-mRNA-1,789,4.8e-56,7,203,73,280,0.907407407407407,Pythium_ultimum_var_sporangiiferum
921,GH3,216,maker-pug3_contig_594-snap-gene-0.10-mRNA-1,826,3.3e-64,24,215,74,302,0.884259259259259,Pythium_ultimum_var_sporangiiferum
922,GH3,216,maker-pug3_contig_595-snap-gene-0.8-mRNA-1,741,1e-37,5,124,115,237,0.550925925925926,Pythium_ultimum_var_sporangiiferum
923,GH3,216,maker-pug3_contig_875-snap-gene-0.3-mRNA-1,741,7.9e-59,8,201,85,286,0.893518518518518,Pythium_ultimum_var_sporangiiferum
924,GH3,216,maker-pve_contig_1079-fgenesh-gene-0.1-mRNA-1,777,8.3e-60,5,214,111,322,0.967592592592593,Pythium_vexans
925,GH3,216,maker-pve_contig_1122-fgenesh-gene-0.1-mRNA-1,776,2.4e-62,4,200,111,309,0.907407407407407,Pythium_vexans
926,GH3,216,maker-pve_contig_1206-fgenesh-gene-0.0-mRNA-1,636,7.7e-58,7,205,117,317,0.916666666666667,Pythium_vexans
927,GH3,216,maker-pve_contig_1336-snap-gene-0.1-mRNA-1,598,2.9e-57,5,206,114,317,0.930555555555556,Pythium_vexans
928,GH3,216,maker-pve_contig_1504-snap-gene-0.1-mRNA-1,690,2.9e-57,5,202,36,243,0.912037037037037,Pythium_vexans
929,GH3,216,maker-pve_contig_180-fgenesh-gene-0.6-mRNA-1,780,6.7e-68,3,215,71,325,0.981481481481482,Pythium_vexans
930,GH3,216,maker-pve_contig_2067-fgenesh-gene-0.0-mRNA-1,526,3.2e-58,6,208,4,216,0.935185185185185,Pythium_vexans
931,GH3,216,maker-pve_contig_243-fgenesh-gene-0.10-mRNA-1,777,1.2e-58,5,201,114,320,0.907407407407407,Pythium_vexans
932,GH3,216,maker-pve_contig_370-fgenesh-gene-0.0-mRNA-1,805,7.6e-60,4,214,80,327,0.972222222222222,Pythium_vexans
933,GH3,216,maker-pve_contig_519-snap-gene-0.22-mRNA-1,701,1.1e-24,105,215,148,259,0.509259259259259,Pythium_vexans
934,GH3,216,maker-pve_contig_519-snap-gene-0.22-mRNA-1,701,1e-16,9,81,75,147,0.333333333333333,Pythium_vexans
935,GH3,216,maker-pve_contig_616-fgenesh-gene-0.4-mRNA-1,852,1.5e-37,4,216,71,277,0.981481481481482,Pythium_vexans
936,GH3,216,maker-pve_contig_829-snap-gene-0.2-mRNA-1,623,4.1e-61,4,208,108,322,0.944444444444444,Pythium_vexans
937,GH3,216,maker-pve_contig_94-snap-gene-0.33-mRNA-1,1400,6.6e-57,5,207,112,324,0.935185185185185,Pythium_vexans
938,GH3,216,maker-pve_contig_944-snap-gene-0.4-mRNA-1,694,1.1e-57,5,206,116,319,0.930555555555556,Pythium_vexans
939,GH7,415,EAL73676,457,2.1e-186,2,414,22,455,0.992771084337349,Dictyostelium_discoideum
940,GH7,415,EGZ13066,512,1.8e-135,1,414,88,512,0.995180722891566,Phytophthora_sojae
941,GH7,415,EGZ13970,464,7.2e-178,1,414,26,464,0.995180722891566,Phytophthora_sojae
942,GH7,415,EGZ17956,420,2.8e-121,2,414,27,420,0.992771084337349,Phytophthora_sojae
943,GH7,415,EGZ17962,428,7.2e-141,1,414,4,428,0.995180722891566,Phytophthora_sojae
944,GH7,415,EGZ25461,554,2.3e-176,2,414,28,468,0.992771084337349,Phytophthora_sojae
945,GH7,415,EGZ25462,475,3.5e-120,22,302,6,302,0.674698795180723,Phytophthora_sojae
946,GH7,415,EGZ25463,568,2e-146,2,414,28,436,0.992771084337349,Phytophthora_sojae
947,GH7,415,EOD12066,320,1.6e-14,202,375,97,240,0.416867469879518,Emiliania_huxleyi
948,GH7,415,EOD18287,457,1.9e-153,2,408,16,440,0.978313253012048,Emiliania_huxleyi
949,GH7,415,ETI31878,521,9.6e-178,1,414,24,463,0.995180722891566,Phytophthora_parasitica
950,GH7,415,ETI31880,583,8e-176,1,414,27,468,0.995180722891566,Phytophthora_parasitica
951,GH7,415,ETI44786,464,6.3e-180,1,414,26,464,0.995180722891566,Phytophthora_parasitica
