,cazyFam,sequence,species,group,newSeqName,class,NewNames
10710,GH17,AT3G23770.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G23770.1.1,Plant,GH17_AT3G23770.1.1_Arabidopsis_thaliana
10711,GH14,AT3G23920.1.1,Arabidopsis_thaliana,Plant,GH14_AT3G23920.1.1,Plant,GH14_AT3G23920.1.1_Arabidopsis_thaliana
10712,GT14,AT3G24040.1.1,Arabidopsis_thaliana,Plant,GT14_AT3G24040.1.1,Plant,GT14_AT3G24040.1.1_Arabidopsis_thaliana
10713,CE8,AT3G24130.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G24130.1.1,Plant,CE8_AT3G24130.1.1_Arabidopsis_thaliana
10714,GH116,AT3G24180.1.1,Arabidopsis_thaliana,Plant,GH116_AT3G24180.1.1,Plant,GH116_AT3G24180.1.1_Arabidopsis_thaliana
10715,GH116,AT3G24180.2.1,Arabidopsis_thaliana,Plant,GH116_AT3G24180.2.1,Plant,GH116_AT3G24180.2.1_Arabidopsis_thaliana
10716,PL1,AT3G24230.1.1,Arabidopsis_thaliana,Plant,PL1_AT3G24230.1.1,Plant,PL1_AT3G24230.1.1_Arabidopsis_thaliana
10717,CBM43,AT3G24330.1.1,Arabidopsis_thaliana,Plant,CBM43_AT3G24330.1.1,Plant,CBM43_AT3G24330.1.1_Arabidopsis_thaliana
10718,GH17,AT3G24330.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G24330.1.1,Plant,GH17_AT3G24330.1.1_Arabidopsis_thaliana
10719,CE1,AT3G24420.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G24420.1.1,Plant,CE1_AT3G24420.1.1_Arabidopsis_thaliana
10720,PL1,AT3G24670.1.1,Arabidopsis_thaliana,Plant,PL1_AT3G24670.1.1,Plant,PL1_AT3G24670.1.1_Arabidopsis_thaliana
10721,GH16,AT3G25050.1.1,Arabidopsis_thaliana,Plant,GH16_AT3G25050.1.1,Plant,GH16_AT3G25050.1.1_Arabidopsis_thaliana
10722,GT8,AT3G25140.1.1,Arabidopsis_thaliana,Plant,GT8_AT3G25140.1.1,Plant,GT8_AT3G25140.1.1_Arabidopsis_thaliana
10723,GH5,AT3G26130.1.1,Arabidopsis_thaliana,Plant,GH5_AT3G26130.1.1,Plant,GH5_AT3G26130.1.1_Arabidopsis_thaliana
10724,GH5,AT3G26130.2.1,Arabidopsis_thaliana,Plant,GH5_AT3G26130.2.1,Plant,GH5_AT3G26130.2.1_Arabidopsis_thaliana
10725,GH5,AT3G26130.3.1,Arabidopsis_thaliana,Plant,GH5_AT3G26130.3.1,Plant,GH5_AT3G26130.3.1_Arabidopsis_thaliana
10726,CBM13,AT3G26140.1.1,Arabidopsis_thaliana,Plant,CBM13_AT3G26140.1.1,Plant,CBM13_AT3G26140.1.1_Arabidopsis_thaliana
10727,GH5,AT3G26140.1.1,Arabidopsis_thaliana,Plant,GH5_AT3G26140.1.1,Plant,GH5_AT3G26140.1.1_Arabidopsis_thaliana
10728,CBM13,AT3G26140.2.1,Arabidopsis_thaliana,Plant,CBM13_AT3G26140.2.1,Plant,CBM13_AT3G26140.2.1_Arabidopsis_thaliana
10729,GH5,AT3G26140.2.1,Arabidopsis_thaliana,Plant,GH5_AT3G26140.2.1,Plant,GH5_AT3G26140.2.1_Arabidopsis_thaliana
10730,CBM13,AT3G26140.3.1,Arabidopsis_thaliana,Plant,CBM13_AT3G26140.3.1,Plant,CBM13_AT3G26140.3.1_Arabidopsis_thaliana
10731,GH5,AT3G26140.3.1,Arabidopsis_thaliana,Plant,GH5_AT3G26140.3.1,Plant,GH5_AT3G26140.3.1_Arabidopsis_thaliana
10732,GT68,AT3G26370.1.1,Arabidopsis_thaliana,Plant,GT68_AT3G26370.1.1,Plant,GT68_AT3G26370.1.1_Arabidopsis_thaliana
10733,GH27,AT3G26380.1.1,Arabidopsis_thaliana,Plant,GH27_AT3G26380.1.1,Plant,GH27_AT3G26380.1.1_Arabidopsis_thaliana
10734,GH27,AT3G26380.2.1,Arabidopsis_thaliana,Plant,GH27_AT3G26380.2.1,Plant,GH27_AT3G26380.2.1_Arabidopsis_thaliana
10735,CE16,AT3G26430.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G26430.1.1,Plant,CE16_AT3G26430.1.1_Arabidopsis_thaliana
10736,GH28,AT3G26610.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G26610.1.1,Plant,GH28_AT3G26610.1.1_Arabidopsis_thaliana
10737,GH38,AT3G26720.1.1,Arabidopsis_thaliana,Plant,GH38_AT3G26720.1.1,Plant,GH38_AT3G26720.1.1_Arabidopsis_thaliana
10738,GH38,AT3G26720.2.1,Arabidopsis_thaliana,Plant,GH38_AT3G26720.2.1,Plant,GH38_AT3G26720.2.1_Arabidopsis_thaliana
10739,GH38,AT3G26720.3.1,Arabidopsis_thaliana,Plant,GH38_AT3G26720.3.1,Plant,GH38_AT3G26720.3.1_Arabidopsis_thaliana
10740,GH38,AT3G26720.4.1,Arabidopsis_thaliana,Plant,GH38_AT3G26720.4.1,Plant,GH38_AT3G26720.4.1_Arabidopsis_thaliana
10741,GH38,AT3G26720.5.1,Arabidopsis_thaliana,Plant,GH38_AT3G26720.5.1,Plant,GH38_AT3G26720.5.1_Arabidopsis_thaliana
10742,GT23,AT3G26950.1.1,Arabidopsis_thaliana,Plant,GT23_AT3G26950.1.1,Plant,GT23_AT3G26950.1.1_Arabidopsis_thaliana
10743,CE10,AT3G27320.1.1,Arabidopsis_thaliana,Plant,CE10_AT3G27320.1.1,Plant,CE10_AT3G27320.1.1_Arabidopsis_thaliana
10744,CE10,AT3G27320.2.1,Arabidopsis_thaliana,Plant,CE10_AT3G27320.2.1,Plant,CE10_AT3G27320.2.1_Arabidopsis_thaliana
10745,GT92,AT3G27330.1.1,Arabidopsis_thaliana,Plant,GT92_AT3G27330.1.1,Plant,GT92_AT3G27330.1.1_Arabidopsis_thaliana
10746,PL1,AT3G27400.1.1,Arabidopsis_thaliana,Plant,PL1_AT3G27400.1.1,Plant,PL1_AT3G27400.1.1_Arabidopsis_thaliana
10747,PL1,AT3G27400.2.1,Arabidopsis_thaliana,Plant,PL1_AT3G27400.2.1,Plant,PL1_AT3G27400.2.1_Arabidopsis_thaliana
10748,GT17,AT3G27540.1.1,Arabidopsis_thaliana,Plant,GT17_AT3G27540.1.1,Plant,GT17_AT3G27540.1.1_Arabidopsis_thaliana
10749,AA6,AT3G27890.1.1,Arabidopsis_thaliana,Plant,AA6_AT3G27890.1.1,Plant,AA6_AT3G27890.1.1_Arabidopsis_thaliana
10750,CE16,AT3G27950.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G27950.1.1,Plant,CE16_AT3G27950.1.1_Arabidopsis_thaliana
10751,CE8,AT3G27980.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G27980.1.1,Plant,CE8_AT3G27980.1.1_Arabidopsis_thaliana
10752,GT2,AT3G28180.1.1,Arabidopsis_thaliana,Plant,GT2_AT3G28180.1.1,Plant,GT2_AT3G28180.1.1_Arabidopsis_thaliana
10753,AA2,AT3G28200.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G28200.1.1,Plant,AA2_AT3G28200.1.1_Arabidopsis_thaliana
10754,CBM43,AT3G28250.1.1,Arabidopsis_thaliana,Plant,CBM43_AT3G28250.1.1,Plant,CBM43_AT3G28250.1.1_Arabidopsis_thaliana
10755,GT8,AT3G28340.1.1,Arabidopsis_thaliana,Plant,GT8_AT3G28340.1.1,Plant,GT8_AT3G28340.1.1_Arabidopsis_thaliana
10756,CE8,AT3G29090.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G29090.1.1,Plant,CE8_AT3G29090.1.1_Arabidopsis_thaliana
10757,GT35,AT3G29320.1.1,Arabidopsis_thaliana,Plant,GT35_AT3G29320.1.1,Plant,GT35_AT3G29320.1.1_Arabidopsis_thaliana
10758,GT1,AT3G29630.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G29630.1.1,Plant,GT1_AT3G29630.1.1_Arabidopsis_thaliana
10759,GT1,AT3G29630.2.1,Arabidopsis_thaliana,Plant,GT1_AT3G29630.2.1,Plant,GT1_AT3G29630.2.1_Arabidopsis_thaliana
10760,GH5,AT3G30540.1.1,Arabidopsis_thaliana,Plant,GH5_AT3G30540.1.1,Plant,GH5_AT3G30540.1.1_Arabidopsis_thaliana
10761,AA2,AT3G32980.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G32980.1.1,Plant,AA2_AT3G32980.1.1_Arabidopsis_thaliana
10762,GT47,AT3G42180.1.1,Arabidopsis_thaliana,Plant,GT47_AT3G42180.1.1,Plant,GT47_AT3G42180.1.1_Arabidopsis_thaliana
10763,GT47,AT3G42180.4.1,Arabidopsis_thaliana,Plant,GT47_AT3G42180.4.1,Plant,GT47_AT3G42180.4.1_Arabidopsis_thaliana
10764,AA2,AT3G42570.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G42570.1.1,Plant,AA2_AT3G42570.1.1_Arabidopsis_thaliana
10765,GH28,AT3G42950.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G42950.1.1,Plant,GH28_AT3G42950.1.1_Arabidopsis_thaliana
10766,GT4,AT3G43190.1.1,Arabidopsis_thaliana,Plant,GT4_AT3G43190.1.1,Plant,GT4_AT3G43190.1.1_Arabidopsis_thaliana
10767,GT4,AT3G43190.2.1,Arabidopsis_thaliana,Plant,GT4_AT3G43190.2.1,Plant,GT4_AT3G43190.2.1_Arabidopsis_thaliana
10768,CE8,AT3G43270.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G43270.1.1,Plant,CE8_AT3G43270.1.1_Arabidopsis_thaliana
10769,CE16,AT3G43550.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G43550.1.1,Plant,CE16_AT3G43550.1.1_Arabidopsis_thaliana
10770,GH9,AT3G43860.1.1,Arabidopsis_thaliana,Plant,GH9_AT3G43860.1.1,Plant,GH9_AT3G43860.1.1_Arabidopsis_thaliana
10771,GH9,AT3G43860.2.1,Arabidopsis_thaliana,Plant,GH9_AT3G43860.2.1,Plant,GH9_AT3G43860.2.1_Arabidopsis_thaliana
10772,GH16,AT3G44990.1.1,Arabidopsis_thaliana,Plant,GH16_AT3G44990.1.1,Plant,GH16_AT3G44990.1.1_Arabidopsis_thaliana
10773,GT4,AT3G45100.1.1,Arabidopsis_thaliana,Plant,GT4_AT3G45100.1.1,Plant,GT4_AT3G45100.1.1_Arabidopsis_thaliana
10774,GT4,AT3G45100.2.1,Arabidopsis_thaliana,Plant,GT4_AT3G45100.2.1,Plant,GT4_AT3G45100.2.1_Arabidopsis_thaliana
10775,GT4,AT3G45100.3.1,Arabidopsis_thaliana,Plant,GT4_AT3G45100.3.1,Plant,GT4_AT3G45100.3.1_Arabidopsis_thaliana
10776,GT47,AT3G45400.1.1,Arabidopsis_thaliana,Plant,GT47_AT3G45400.1.1,Plant,GT47_AT3G45400.1.1_Arabidopsis_thaliana
10777,GH31,AT3G45940.1.1,Arabidopsis_thaliana,Plant,GH31_AT3G45940.1.1,Plant,GH31_AT3G45940.1.1_Arabidopsis_thaliana
10778,CBM57,AT3G46290.1.1,Arabidopsis_thaliana,Plant,CBM57_AT3G46290.1.1,Plant,CBM57_AT3G46290.1.1_Arabidopsis_thaliana
10779,GH17,AT3G46570.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G46570.1.1,Plant,GH17_AT3G46570.1.1_Arabidopsis_thaliana
10780,GT1,AT3G46650.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46650.1.1,Plant,GT1_AT3G46650.1.1_Arabidopsis_thaliana
10781,GT1,AT3G46660.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46660.1.1,Plant,GT1_AT3G46660.1.1_Arabidopsis_thaliana
10782,GT1,AT3G46670.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46670.1.1,Plant,GT1_AT3G46670.1.1_Arabidopsis_thaliana
10783,GT1,AT3G46680.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46680.1.1,Plant,GT1_AT3G46680.1.1_Arabidopsis_thaliana
10784,GT1,AT3G46690.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46690.1.1,Plant,GT1_AT3G46690.1.1_Arabidopsis_thaliana
10785,GT1,AT3G46700.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46700.1.1,Plant,GT1_AT3G46700.1.1_Arabidopsis_thaliana
10786,GT1,AT3G46720.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G46720.1.1,Plant,GT1_AT3G46720.1.1_Arabidopsis_thaliana
10787,GT35,AT3G46970.1.1,Arabidopsis_thaliana,Plant,GT35_AT3G46970.1.1,Plant,GT35_AT3G46970.1.1_Arabidopsis_thaliana
10788,GH3,AT3G47000.1.1,Arabidopsis_thaliana,Plant,GH3_AT3G47000.1.1,Plant,GH3_AT3G47000.1.1_Arabidopsis_thaliana
10789,GH3,AT3G47000.2.1,Arabidopsis_thaliana,Plant,GH3_AT3G47000.2.1,Plant,GH3_AT3G47000.2.1_Arabidopsis_thaliana
10790,GH3,AT3G47000.3.1,Arabidopsis_thaliana,Plant,GH3_AT3G47000.3.1,Plant,GH3_AT3G47000.3.1_Arabidopsis_thaliana
10791,GH3,AT3G47010.1.1,Arabidopsis_thaliana,Plant,GH3_AT3G47010.1.1,Plant,GH3_AT3G47010.1.1_Arabidopsis_thaliana
10792,GH3,AT3G47010.2.1,Arabidopsis_thaliana,Plant,GH3_AT3G47010.2.1,Plant,GH3_AT3G47010.2.1_Arabidopsis_thaliana
10793,GH3,AT3G47010.3.1,Arabidopsis_thaliana,Plant,GH3_AT3G47010.3.1,Plant,GH3_AT3G47010.3.1_Arabidopsis_thaliana
10794,GH3,AT3G47010.4.1,Arabidopsis_thaliana,Plant,GH3_AT3G47010.4.1,Plant,GH3_AT3G47010.4.1_Arabidopsis_thaliana
10795,GH3,AT3G47040.1.1,Arabidopsis_thaliana,Plant,GH3_AT3G47040.1.1,Plant,GH3_AT3G47040.1.1_Arabidopsis_thaliana
10796,GH3,AT3G47040.2.1,Arabidopsis_thaliana,Plant,GH3_AT3G47040.2.1,Plant,GH3_AT3G47040.2.1_Arabidopsis_thaliana
10797,GH3,AT3G47040.3.1,Arabidopsis_thaliana,Plant,GH3_AT3G47040.3.1,Plant,GH3_AT3G47040.3.1_Arabidopsis_thaliana
10798,GH3,AT3G47040.4.1,Arabidopsis_thaliana,Plant,GH3_AT3G47040.4.1,Plant,GH3_AT3G47040.4.1_Arabidopsis_thaliana
10799,GH3,AT3G47050.1.1,Arabidopsis_thaliana,Plant,GH3_AT3G47050.1.1,Plant,GH3_AT3G47050.1.1_Arabidopsis_thaliana
10800,GH3,AT3G47050.2.1,Arabidopsis_thaliana,Plant,GH3_AT3G47050.2.1,Plant,GH3_AT3G47050.2.1_Arabidopsis_thaliana
10801,CE8,AT3G47400.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G47400.1.1,Plant,CE8_AT3G47400.1.1_Arabidopsis_thaliana
10802,GH19,AT3G47540.1.1,Arabidopsis_thaliana,Plant,GH19_AT3G47540.1.1,Plant,GH19_AT3G47540.1.1_Arabidopsis_thaliana
10803,GH19,AT3G47540.2.1,Arabidopsis_thaliana,Plant,GH19_AT3G47540.2.1,Plant,GH19_AT3G47540.2.1_Arabidopsis_thaliana
10804,CE1,AT3G47560.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G47560.1.1,Plant,CE1_AT3G47560.1.1_Arabidopsis_thaliana
10805,CE1,AT3G47560.3.1,Arabidopsis_thaliana,Plant,CE1_AT3G47560.3.1,Plant,CE1_AT3G47560.3.1_Arabidopsis_thaliana
10806,CE1,AT3G47560.4.1,Arabidopsis_thaliana,Plant,CE1_AT3G47560.4.1,Plant,CE1_AT3G47560.4.1_Arabidopsis_thaliana
10807,CE1,AT3G47560.5.1,Arabidopsis_thaliana,Plant,CE1_AT3G47560.5.1,Plant,CE1_AT3G47560.5.1_Arabidopsis_thaliana
10808,AA7,AT3G47930.1.1,Arabidopsis_thaliana,Plant,AA7_AT3G47930.1.1,Plant,AA7_AT3G47930.1.1_Arabidopsis_thaliana
10809,AA7,AT3G47930.2.1,Arabidopsis_thaliana,Plant,AA7_AT3G47930.2.1,Plant,AA7_AT3G47930.2.1_Arabidopsis_thaliana
10810,CE16,AT3G48460.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G48460.1.1,Plant,CE16_AT3G48460.1.1_Arabidopsis_thaliana
10811,GH16,AT3G48580.1.1,Arabidopsis_thaliana,Plant,GH16_AT3G48580.1.1,Plant,GH16_AT3G48580.1.1_Arabidopsis_thaliana
10812,GH16,AT3G48580.2.1,Arabidopsis_thaliana,Plant,GH16_AT3G48580.2.1,Plant,GH16_AT3G48580.2.1_Arabidopsis_thaliana
10813,GH16,AT3G48580.3.1,Arabidopsis_thaliana,Plant,GH16_AT3G48580.3.1,Plant,GH16_AT3G48580.3.1_Arabidopsis_thaliana
10814,CE10,AT3G48690.1.1,Arabidopsis_thaliana,Plant,CE10_AT3G48690.1.1,Plant,CE10_AT3G48690.1.1_Arabidopsis_thaliana
10815,CE10,AT3G48700.1.1,Arabidopsis_thaliana,Plant,CE10_AT3G48700.1.1,Plant,CE10_AT3G48700.1.1_Arabidopsis_thaliana
10816,GT29,AT3G48820.1.1,Arabidopsis_thaliana,Plant,GT29_AT3G48820.1.1,Plant,GT29_AT3G48820.1.1_Arabidopsis_thaliana
10817,GT29,AT3G48820.2.1,Arabidopsis_thaliana,Plant,GT29_AT3G48820.2.1,Plant,GT29_AT3G48820.2.1_Arabidopsis_thaliana
10818,GH28,AT3G48950.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G48950.1.1,Plant,GH28_AT3G48950.1.1_Arabidopsis_thaliana
10819,GT90,AT3G48980.1.1,Arabidopsis_thaliana,Plant,GT90_AT3G48980.1.1,Plant,GT90_AT3G48980.1.1_Arabidopsis_thaliana
10820,GT90,AT3G48980.2.1,Arabidopsis_thaliana,Plant,GT90_AT3G48980.2.1,Plant,GT90_AT3G48980.2.1_Arabidopsis_thaliana
10821,AA2,AT3G49110.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G49110.1.1,Plant,AA2_AT3G49110.1.1_Arabidopsis_thaliana
10822,AA2,AT3G49120.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G49120.1.1,Plant,AA2_AT3G49120.1.1_Arabidopsis_thaliana
10823,CE8,AT3G49220.1.1,Arabidopsis_thaliana,Plant,CE8_AT3G49220.1.1,Plant,CE8_AT3G49220.1.1_Arabidopsis_thaliana
10824,CE8,AT3G49220.3.1,Arabidopsis_thaliana,Plant,CE8_AT3G49220.3.1,Plant,CE8_AT3G49220.3.1_Arabidopsis_thaliana
10825,GH43,AT3G49880.1.1,Arabidopsis_thaliana,Plant,GH43_AT3G49880.1.1,Plant,GH43_AT3G49880.1.1_Arabidopsis_thaliana
10826,AA2,AT3G49960.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G49960.1.1,Plant,AA2_AT3G49960.1.1_Arabidopsis_thaliana
10827,CE16,AT3G50400.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G50400.1.1,Plant,CE16_AT3G50400.1.1_Arabidopsis_thaliana
10828,GT1,AT3G50740.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G50740.1.1,Plant,GT1_AT3G50740.1.1_Arabidopsis_thaliana
10829,GT8,AT3G50760.1.1,Arabidopsis_thaliana,Plant,GT8_AT3G50760.1.1,Plant,GT8_AT3G50760.1.1_Arabidopsis_thaliana
10830,AA2,AT3G50990.1.1,Arabidopsis_thaliana,Plant,AA2_AT3G50990.1.1,Plant,AA2_AT3G50990.1.1_Arabidopsis_thaliana
10831,CE1,AT3G51000.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G51000.1.1,Plant,CE1_AT3G51000.1.1_Arabidopsis_thaliana
10832,CBM57,AT3G51550.1.1,Arabidopsis_thaliana,Plant,CBM57_AT3G51550.1.1,Plant,CBM57_AT3G51550.1.1_Arabidopsis_thaliana
10833,CBM57,AT3G51550.1.1,Arabidopsis_thaliana,Plant,CBM57_AT3G51550.1.1,Plant,CBM57_AT3G51550.1.1_Arabidopsis_thaliana
10834,GT14,AT3G52060.1.1,Arabidopsis_thaliana,Plant,GT14_AT3G52060.1.1,Plant,GT14_AT3G52060.1.1_Arabidopsis_thaliana
10835,CBM48,AT3G52180.1.1,Arabidopsis_thaliana,Plant,CBM48_AT3G52180.1.1,Plant,CBM48_AT3G52180.1.1_Arabidopsis_thaliana
10836,CBM48,AT3G52180.4.1,Arabidopsis_thaliana,Plant,CBM48_AT3G52180.4.1,Plant,CBM48_AT3G52180.4.1_Arabidopsis_thaliana
10837,GH32,AT3G52600.1.1,Arabidopsis_thaliana,Plant,GH32_AT3G52600.1.1,Plant,GH32_AT3G52600.1.1_Arabidopsis_thaliana
10838,GH32,AT3G52600.2.1,Arabidopsis_thaliana,Plant,GH32_AT3G52600.2.1,Plant,GH32_AT3G52600.2.1_Arabidopsis_thaliana
10839,GH32,AT3G52600.3.1,Arabidopsis_thaliana,Plant,GH32_AT3G52600.3.1,Plant,GH32_AT3G52600.3.1_Arabidopsis_thaliana
10840,CBM50,AT3G52790.1.1,Arabidopsis_thaliana,Plant,CBM50_AT3G52790.1.1,Plant,CBM50_AT3G52790.1.1_Arabidopsis_thaliana
10841,GH35,AT3G52840.1.1,Arabidopsis_thaliana,Plant,GH35_AT3G52840.1.1,Plant,GH35_AT3G52840.1.1_Arabidopsis_thaliana
10842,GH35,AT3G52840.2.1,Arabidopsis_thaliana,Plant,GH35_AT3G52840.2.1,Plant,GH35_AT3G52840.2.1_Arabidopsis_thaliana
10843,CE6,AT3G53010.1.1,Arabidopsis_thaliana,Plant,CE6_AT3G53010.1.1,Plant,CE6_AT3G53010.1.1_Arabidopsis_thaliana
10844,CE16,AT3G53100.1.1,Arabidopsis_thaliana,Plant,CE16_AT3G53100.1.1,Plant,CE16_AT3G53100.1.1_Arabidopsis_thaliana
10845,GT1,AT3G53150.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G53150.1.1,Plant,GT1_AT3G53150.1.1_Arabidopsis_thaliana
10846,GT1,AT3G53160.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G53160.1.1,Plant,GT1_AT3G53160.1.1_Arabidopsis_thaliana
10847,PL1,AT3G53190.1.1,Arabidopsis_thaliana,Plant,PL1_AT3G53190.1.1,Plant,PL1_AT3G53190.1.1_Arabidopsis_thaliana
10848,AA5,AT3G53950.1.1,Arabidopsis_thaliana,Plant,AA5_AT3G53950.1.1,Plant,AA5_AT3G53950.1.1_Arabidopsis_thaliana
10849,CE1,AT3G54240.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G54240.1.1,Plant,CE1_AT3G54240.1.1_Arabidopsis_thaliana
10850,CBM18,AT3G54420.1.1,Arabidopsis_thaliana,Plant,CBM18_AT3G54420.1.1,Plant,CBM18_AT3G54420.1.1_Arabidopsis_thaliana
10851,GH19,AT3G54420.1.1,Arabidopsis_thaliana,Plant,GH19_AT3G54420.1.1,Plant,GH19_AT3G54420.1.1_Arabidopsis_thaliana
10852,GH2,AT3G54440.1.1,Arabidopsis_thaliana,Plant,GH2_AT3G54440.1.1,Plant,GH2_AT3G54440.1.1_Arabidopsis_thaliana
10853,GH2,AT3G54440.2.1,Arabidopsis_thaliana,Plant,GH2_AT3G54440.2.1,Plant,GH2_AT3G54440.2.1_Arabidopsis_thaliana
10854,GH2,AT3G54440.3.1,Arabidopsis_thaliana,Plant,GH2_AT3G54440.3.1,Plant,GH2_AT3G54440.3.1_Arabidopsis_thaliana
10855,PL1,AT3G54920.1.1,Arabidopsis_thaliana,Plant,PL1_AT3G54920.1.1,Plant,PL1_AT3G54920.1.1_Arabidopsis_thaliana
10856,PL1,AT3G55140.1.1,Arabidopsis_thaliana,Plant,PL1_AT3G55140.1.1,Plant,PL1_AT3G55140.1.1_Arabidopsis_thaliana
10857,PL1,AT3G55140.2.1,Arabidopsis_thaliana,Plant,PL1_AT3G55140.2.1,Plant,PL1_AT3G55140.2.1_Arabidopsis_thaliana
10858,CE1,AT3G55180.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G55180.1.1,Plant,CE1_AT3G55180.1.1_Arabidopsis_thaliana
10859,CE1,AT3G55190.1.1,Arabidopsis_thaliana,Plant,CE1_AT3G55190.1.1,Plant,CE1_AT3G55190.1.1_Arabidopsis_thaliana
10860,GH20,AT3G55260.1.1,Arabidopsis_thaliana,Plant,GH20_AT3G55260.1.1,Plant,GH20_AT3G55260.1.1_Arabidopsis_thaliana
10861,CBM43,AT3G55430.1.1,Arabidopsis_thaliana,Plant,CBM43_AT3G55430.1.1,Plant,CBM43_AT3G55430.1.1_Arabidopsis_thaliana
10862,GH17,AT3G55430.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G55430.1.1,Plant,GH17_AT3G55430.1.1_Arabidopsis_thaliana
10863,GT1,AT3G55700.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G55700.1.1,Plant,GT1_AT3G55700.1.1_Arabidopsis_thaliana
10864,GT1,AT3G55710.1.1,Arabidopsis_thaliana,Plant,GT1_AT3G55710.1.1,Plant,GT1_AT3G55710.1.1_Arabidopsis_thaliana
10865,GH17,AT3G55780.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G55780.1.1,Plant,GH17_AT3G55780.1.1_Arabidopsis_thaliana
10866,GT64,AT3G55830.1.1,Arabidopsis_thaliana,Plant,GT64_AT3G55830.1.1,Plant,GT64_AT3G55830.1.1_Arabidopsis_thaliana
10867,GT2,AT3G56000.1.1,Arabidopsis_thaliana,Plant,GT2_AT3G56000.1.1,Plant,GT2_AT3G56000.1.1_Arabidopsis_thaliana
10868,AA3,AT3G56060.1.1,Arabidopsis_thaliana,Plant,AA3_AT3G56060.1.1,Plant,AA3_AT3G56060.1.1_Arabidopsis_thaliana
10869,GH17,AT3G57240.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G57240.1.1,Plant,GH17_AT3G57240.1.1_Arabidopsis_thaliana
10870,GH17,AT3G57260.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G57260.1.1,Plant,GH17_AT3G57260.1.1_Arabidopsis_thaliana
10871,GH17,AT3G57260.2.1,Arabidopsis_thaliana,Plant,GH17_AT3G57260.2.1,Plant,GH17_AT3G57260.2.1_Arabidopsis_thaliana
10872,GH17,AT3G57270.1.1,Arabidopsis_thaliana,Plant,GH17_AT3G57270.1.1,Plant,GH17_AT3G57270.1.1_Arabidopsis_thaliana
10873,GT61,AT3G57380.1.1,Arabidopsis_thaliana,Plant,GT61_AT3G57380.1.1,Plant,GT61_AT3G57380.1.1_Arabidopsis_thaliana
10874,GT61,AT3G57380.2.1,Arabidopsis_thaliana,Plant,GT61_AT3G57380.2.1,Plant,GT61_AT3G57380.2.1_Arabidopsis_thaliana
10875,GT61,AT3G57380.3.1,Arabidopsis_thaliana,Plant,GT61_AT3G57380.3.1,Plant,GT61_AT3G57380.3.1_Arabidopsis_thaliana
10876,GT75,AT3G57420.1.1,Arabidopsis_thaliana,Plant,GT75_AT3G57420.1.1,Plant,GT75_AT3G57420.1.1_Arabidopsis_thaliana
10877,GH28,AT3G57510.1.1,Arabidopsis_thaliana,Plant,GH28_AT3G57510.1.1,Plant,GH28_AT3G57510.1.1_Arabidopsis_thaliana
10878,AA5,AT3G57620.1.1,Arabidopsis_thaliana,Plant,AA5_AT3G57620.1.1,Plant,AA5_AT3G57620.1.1_Arabidopsis_thaliana
